Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1edm6pAKQv5JsRjxsyjJFY,Kaattrae En Vaasal - Wind,Rhythm,Unnikrishnan;Kavita Krishnamurthy,2000-09-15,378560,64,false,sanjnalnmurthi,2024-12-06T18:45:31Z,"tamil pop,kollywood,telugu pop,bollywood,gujarati garba,hindi pop",Saregama,0.613,0.396,10,-14.281,0,0.0391,0.209,0.000674,0.189,0.459,172.016,4
spotify:track:1ehPUo1i2CYfbhLdyZTS9H,Verenna (Ivan Yaro),Minnalae (Original Motion Picture Soundtrack),Unnikrishnan;Harini,2001-02-14,324938,41,false,sanjnalnmurthi,2024-12-06T18:41:39Z,"tamil pop,kollywood,telugu pop,tollywood",Saregama,0.814,0.463,7,-14.498,0,0.0787,0.268,0.0000192,0.139,0.656,97.991,4
spotify:track:1elKIQ400doWkWgzs44uFm,Thendral Vanthu Theendumbothu,Avatharam (Original Motion Picture Soundtrack),Ilaiyaraaja;Manivannan,1995-06-09,318014,0,false,sanjnalnmurthi,2023-09-01T10:42:53Z,"tamil pop,kollywood,comedy,tamil dance,malayalam hip hop",Pyramid Audio,0.566,0.505,4,-11.662,0,0.0391,0.716,0.0000746,0.321,0.544,129.865,4
spotify:track:1fC8EY8jDB1cZHkhFhPLFF,"Veeran - From ""Think Originals""","Veeran (From ""Think Originals"")",Kaber Vasuki,2022-08-04,177525,31,false,kavya1287,2025-12-09T09:29:50Z,"tamil indie,tamil hip hop,indian indie,tamil pop",Think Music,0.702,0.624,1,-7.701,0,0.0356,0.344,0.0000731,0.0835,0.544,99.99,4
spotify:track:1fgwi4jv2BfD0RaneveOw7,Siva Sivaya Potri,Baahubali - The Beginning,Vaikkam Vijaya Lakshmi;Maragadhamani,2015-06-24,195210,0,false,kavya1287,2020-10-08T19:24:06Z,"tamil pop,kollywood,tamil dance",Lahari Music,0.7,0.74,4,-8.651,0,0.0621,0.152,0.0000232,0.0811,0.444,147.047,3
spotify:track:1guYBJjVCPeY21S9Zs6Bpj,Vaa Rayil Vida Polaama,Pariyerum Perumal (Original Motion Picture Soundtrack),Santhosh Narayanan;Prithika,2018-09-10,224386,41,false,sanjnalnmurthi,2024-12-06T18:40:29Z,"tamil pop,kollywood,tamil hip hop,tamil dance,tamil indie",Think Music,0.591,0.212,9,-10.893,1,0.0315,0.909,0.00524,0.108,0.22,129.841,4
spotify:track:1hLIKcQCD7i1AwLfnGrwWX,June Ponal,Unnale Unnale (Original Motion Picture Soundtrack),Krishh;Arun;Pa. Vijay,2006-12-31,361533,50,false,kavya1287,2020-07-19T05:06:36Z,"tamil pop,kollywood,telugu pop,tamil dance",Saregama,0.74,0.489,11,-9.429,0,0.0476,0.0383,0,0.162,0.658,113.029,4
spotify:track:1hVdFjjIZ5W3QGpzwfbIt1,Suppose Unnai Kadhalichu,Sukran (Original Motion Picture Soundtrack),Vijay Antony;Ranjith Govind;Vinaya,2005-05-18,289306,32,false,sanjnalnmurthi,2024-12-06T18:42:38Z,"tamil dance,kollywood,tamil pop,telugu pop,tollywood",Ayngaran,0.84,0.974,2,-5.289,1,0.137,0.024,0.0000766,0.0957,0.7,135.033,4
spotify:track:1haTpIyytphw9ls9tz7lF9,Thuliuvatho Ilamai,Kudiyirundha Koyil (Original Motion Picture Soundtrack),P. Susheela;T. M. Soundararajan,1968-12-01,220120,20,false,sanjnalnmurthi,2024-12-06T18:40:10Z,"telugu pop,devotional,tamil pop,kannada pop,tollywood,murga",Saregama,0.304,0.624,8,-10.061,1,0.0587,0.918,0.0108,0.0966,0.484,133.336,4
spotify:track:1hhLL2eWsnPtYCdDjbiRIU,Thaarame Thaarame,Kadaram Kondan,Sid Sriram;Ghibran,2019-05-01,228214,66,false,sanjnalnmurthi,2024-12-06T18:41:58Z,"tollywood,telugu pop,tamil pop,kollywood,devotional",Muzik247,0.594,0.53,0,-6.491,1,0.0343,0.677,0,0.108,0.32,139.878,3
spotify:track:1iF0JKo3hIKDDzXNtvyZOg,Marakkavillayae(Jersey),Marakkavillayae(Jersey) [Original Motion Picture Soundtrack],Anirudh Ravichander,2019-02-14,237067,53,false,sanjnalnmurthi,2023-12-24T15:16:28Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",Zee Music Company,0.403,0.715,2,-4.68,1,0.0456,0.139,0,0.26,0.3,157.767,4
spotify:track:1ifPGkfVkbSFUpWrWGZ19B,"Iraiva (From ""Velaikkaran"")",Bromance: Anirudh Ravichander & Sivakarthikeyan,Anirudh Ravichander;Jonita Gandhi,2018-03-23,294715,25,false,sanjnalnmurthi,2023-07-12T10:46:15Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,hindi pop,desi",Sony Music Entertainment India Pvt. Ltd.,0.571,0.729,10,-5.603,1,0.0481,0.198,0,0.103,0.378,140.062,4
spotify:track:1inNQ5tJjPkR7tdRYQyhb3,Neruppu Koothadikkuthu,Thulluvadho Ilamai,Venkat Prabhu;Chitra Sivaraman,2001-12-31,310453,49,false,sanjnalnmurthi,2024-12-06T18:45:31Z,"tamil dance,kollywood,tamil pop",Saregama,0.739,0.575,10,-13.104,0,0.483,0.313,0.000636,0.0559,0.692,180.005,3
spotify:track:1j43t49cLbeCiRpwTsAq4B,Yenna Solla Pogirai,Introducing Shankar Mahadevan: The Voice Of India Today,Shankar Mahadevan,2007-04-24,359920,0,false,sanjnalnmurthi,2018-07-05T21:55:07Z,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance,hindi pop",Times Square Records,0.734,0.566,4,-11.241,0,0.108,0.0726,0.00000117,0.0881,0.36,81.978,4
spotify:track:1jbKiQctbG9KbvyQstjwKG,"Ariyathe Ariyathe (From ""Ariyathe Ariyathe Duet"")",Latest Hits of P. Jayachandran,P. Jayachandran;K. S. Chithra,2015-05-09,332777,58,false,sanjnalnmurthi,2023-11-30T14:47:00Z,"malayalam pop,mollywood,kannada pop,tamil pop,devotional,telugu pop",East Coast Audio Entertainments,0.712,0.429,0,-10.74,1,0.0512,0.357,0.0000139,0.228,0.766,143.953,4
spotify:track:1kRAzOdmhMzWFNczztexBZ,Kadavaul Paadhi,Aalavandhan,Kamal Haasan,2001-05-20,194973,0,false,sanjnalnmurthi,2024-12-06T18:45:31Z,"tamil pop,kollywood,tamil dance",Anak Audio,0.75,0.604,5,-8.623,1,0.294,0.467,0,0.225,0.299,114.993,4
spotify:track:1l1MV4w9q4qSdRGRQFYNTc,Ayyarettu,Majaa,Shankar Mahadevan;Anuradha Sriram,2005-03-07,278331,58,false,sanjnalnmurthi,2024-12-06T18:41:39Z,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance,hindi pop,tamil pop,kannada pop,kollywood",Anak Audio,0.626,0.902,5,-3.772,1,0.113,0.356,0.000986,0.0428,0.877,112.483,3
spotify:track:1l5msv6r1yy16hvlDh2E11,Muthal Kaadhal - Live,Oorvalam 2024 (Live from Chennai),Kaber Vasuki,2025-09-15,57513,18,false,sanjnalnmurthi,2025-10-09T21:59:30Z,"tamil indie,tamil hip hop,indian indie,tamil pop",Green Bus Records,0.538,0.605,9,-11.374,1,0.371,0.365,0.00148,0.789,0.412,39.589,3
spotify:track:1lQVvpwX6TxdV9cN4JJgPO,Idhu Kadhala Mudhal Kadhala (Chill Trap) - Single,Idhu Kadhala Mudhal Kadhala (Chill Trap) - Single,Yuvan Shankar Raja;Rithick J,2023-04-27,110107,21,false,sanjnalnmurthi,2024-12-06T18:46:28Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tamil indie",Saregama,0.653,0.539,0,-8.813,1,0.062,0.0294,0.0000918,0.0387,0.38,132.881,4
spotify:track:1moPqmZiu12HqmLHJQkZKs,Land Linamay,Money Money,Malik Adouane,2016-12-16,324896,42,false,sanjnalnmurthi,2024-12-06T18:39:48Z,tamil pop,Creative Source 2016,0.716,0.657,2,-4.524,1,0.0582,0.272,0.0000313,0.059,0.814,169.884,4
spotify:track:1n0tM9kdqce6I1enI67aQ9,Manmatha Leelai,Panchathanthiram (Original Motion Picture Soundtrack),Devan Ekambaram;Mathangi;Timmy;Vairamuthu,2002-12-01,327266,10,false,kavya1287,2020-06-24T15:57:23Z,"tamil pop,tollywood,telugu pop,kollywood,tamil dance",Saregama,0.657,0.842,1,-12.513,1,0.0501,0.0512,0.00519,0.23,0.643,98.987,4
spotify:track:1n5gnI3Wue9WBpYFOIQNh1,Mundhinam,Vaaranam Aayiram (Original Motion Picture Soundtrack),Harris Jayaraj;Naresh Iyer;Prashanthini;Thamarai,2008-10-08,341386,70,false,sanjnalnmurthi,2024-12-06T18:40:10Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.474,0.548,11,-8.614,1,0.331,0.237,0,0.0791,0.676,193.671,4
spotify:track:1nIKu3frmTmAoeMb2vCzkg,New York,Silunu Oru Kadhal,A.R. Rahman,2006-08-02,378240,0,false,sanjnalnmurthi,2023-03-09T11:34:51Z,"tamil pop,kollywood,sufi,bollywood,hindi pop",Eros Ayangaran,0.654,0.726,0,-8.594,1,0.0276,0.22,0.000406,0.0743,0.583,127.031,4
spotify:track:1nIMRpxCoLzdwvlWG2o7zK,Adiyae Azhagae,Oru Naal Koothu (Original Motion Picture Soundtrack),Justin Prabhakaran;Sean Roldan;Padmalatha,2015-10-19,289404,52,false,kavya1287,2020-03-02T04:34:08Z,"tollywood,telugu pop,mollywood,tamil pop,malayalam pop,kollywood",Think Music,0.718,0.486,7,-8.507,1,0.057,0.572,0.00000161,0.0868,0.511,79.999,4
spotify:track:1nS2gyHrXNqlCM7f1A90Pi,Thaimai,Theri (Original Motion Picture Soundtrack),G. V. Prakash;Bombay Jayashri,2016-03-21,166229,47,false,sanjnalnmurthi,2023-02-06T17:58:44Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood",Think Music,0.248,0.42,9,-11.747,1,0.0274,0.587,0.00473,0.108,0.218,84.013,3
spotify:track:1nTpZj0edzaPUFVax9CuPz,Azhagiya Theeye,Minnale (Original Motion Picture Soundtrack),Harish Raghavendra;Timmy,1962-01-02,355520,0,false,sanjnalnmurthi,2018-07-05T21:42:57Z,"tamil pop,kollywood",Saregama,0.823,0.465,7,-13.877,1,0.0445,0.0557,0,0.0675,0.957,102.989,4
spotify:track:1nzWBXBqnizqfCW57Ev2m5,Unnodu Vaazhatha,Amarkalam,K. S. Chithra,1998-12-10,318746,48,false,sanjnalnmurthi,2024-07-09T18:26:27Z,"malayalam pop,kannada pop,mollywood,tamil pop,devotional,telugu pop",The Best Audios,0.808,0.509,5,-8.814,1,0.0649,0.771,0.000267,0.0974,0.516,125.891,4
spotify:track:1oR4SCGxDCZaTfVs84tfa4,Karu Karu Karupayi,Eazhaiyin Sirippil (Original Motion Picture Soundtrack),Deva;Unni Menon;Anuradha Sriram,2000-02-04,313753,56,false,sanjnalnmurthi,2023-10-22T19:08:45Z,"tamil pop,tamil dance,kollywood,kannada pop,malayalam pop",Think Tapes,0.72,0.614,5,-8.551,0,0.428,0.0133,0.000872,0.158,0.608,124.132,4
spotify:track:1oSG2DaOa66W0tDhEo12ro,"Thayya Thayya (From ""Uyire"")",Hits of A.R.Rahman Isai Saral,Hariharan;Srinivas,2013-12-29,254292,34,false,kavya1287,2020-03-02T04:52:55Z,"bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop,tollywood,malayalam pop",New Music,0.648,0.593,4,-15.789,0,0.299,0.0446,0,0.277,0.387,179.883,4
spotify:track:1oTxEpzEc2KXnKtxaiEDhl,"Kattipudi Kattipudida (From ""Kushi"")",Hits of Shankar Mahadevan,Shankar Mahadevan;Vasundhara Das,2013-05-29,340924,43,false,sanjnalnmurthi,2024-12-06T18:45:31Z,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance,hindi pop",Five Star Audio,0.797,0.599,2,-10.828,1,0.239,0.389,0.00000834,0.113,0.883,164.005,4
spotify:track:1olnk9qaNrGUaN3e57vUH4,Hyar Ettu,Maja,Shankar Mahadevan;Anuradha Sriram,2005-03-07,278240,0,false,sanjnalnmurthi,2023-11-30T14:54:19Z,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance,hindi pop,tamil pop,kannada pop,kollywood",Anak Audio,0.855,0.885,5,-3.932,1,0.0861,0.35,0.000424,0.0602,0.887,112.495,3
spotify:track:1ozc22BE86sSLTdoUjmN6W,Namma Satham,Pathu Thala (Original Motion Picture Soundtrack),A.R. Rahman;Yogi Sekar,2023-03-18,215489,39,false,sanjnalnmurthi,2023-05-09T02:19:00Z,"tamil pop,kollywood,sufi,bollywood,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.886,0.485,7,-8.051,1,0.283,0.128,0.000951,0.0637,0.342,121.882,4
spotify:track:1p3cq8p5iMKVSXggvrZ2d2,Mottu Onru (From Kushi),Hariharan Hits at Deva Music,Hariharan;Sadhana Sargam,2013-05-22,367072,42,false,sanjnalnmurthi,2024-12-06T18:39:35Z,"bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop,bollywood",Five Star Audio,0.869,0.556,1,-13.019,1,0.0516,0.137,0.000284,0.0573,0.963,110.949,4
spotify:track:1pRHVSjEXuhZf7sEfH3yYS,"Srivalli (From ""Pushpa - The Rise"")(Tamil)","Srivalli (From ""Pushpa - The Rise"")(Tamil)",Devi Sri Prasad;Sid Sriram;Viveka,2021-10-13,221000,53,false,sanjnalnmurthi,2023-01-18T11:20:43Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood",Aditya Music,0.823,0.581,4,-6.069,1,0.036,0.49,0,0.302,0.78,107.036,4
spotify:track:1pTkmFDgxz09fg6Mu1mBpH,"Urugi Urugi - From ""Joe""","Urugi Urugi (From ""Joe"")",Siddhu Kumar;Vignesh Ramakrishna;Anand Aravindakshan,2023-05-24,222500,61,false,sanjnalnmurthi,2024-03-10T17:17:10Z,"kollywood,tamil pop,tamil indie",Think Music,0.331,0.507,4,-7.057,1,0.0304,0.825,0.00000111,0.0909,0.482,107.874,4
spotify:track:1qGqzZLVFUPoY6CKLArffg,Alwarpetyai Aaluda,Vasool Raja MBBS (Original Motion Picture Soundtrack),Kamal Haasan,2004-07-21,323813,0,false,kavya1287,2020-06-24T15:56:19Z,"tamil pop,kollywood,tamil dance",Eros Ayangaran,0.509,0.498,2,-11.009,1,0.214,0.342,0,0.317,0.648,80.998,3
spotify:track:1qRJA2VqaRrgR9DBvFC7a0,"Macarina Macarina (From ""Kushi"")",Hits of Tippu and Devan,Devan Ekambaram;Sowmya Raoh,2013-07-27,399960,36,false,sanjnalnmurthi,2024-07-09T18:24:02Z,"tamil pop,tollywood,telugu pop,kollywood,kannada pop,bollywood",Five Star Audio,0.848,0.728,10,-11.715,1,0.0552,0.0141,0.000188,0.304,0.908,124.977,4
spotify:track:1qRmLX6Ni9WtwENHsWT3Xu,Kadhal Valarthen,Manmadhan (Original Motion Picture Soundtrack),Yuvan Shankar Raja;KK,2004-07-01,449663,62,false,kavya1287,2025-02-15T07:12:41Z,"tamil pop,kollywood,tamil dance,tamil hip hop,bollywood,hindi pop,desi",Think Tapes,0.704,0.651,0,-7.482,0,0.0602,0.482,0,0.161,0.471,122.957,4
spotify:track:1qc8U5gYUHv0wAKJlf1tMG,"Kokkorakko (From ""Gilli"")",Singer Special Udit Narayan,Udit Narayan;Sujatha,2013-05-24,274217,55,false,sanjnalnmurthi,2024-12-06T18:42:38Z,"bollywood,hindi pop,desi,malayalam pop,mollywood,tamil pop,telugu pop",Five Star Audio,0.708,0.779,0,-5.654,1,0.268,0.249,0,0.421,0.84,92.877,3
spotify:track:1qfanYrmrh7xDSvt15acZ3,Oru Maalai,Ghajini (Original Motion Picture Soundtrack),Karthik,2005,354240,64,false,sanjnalnmurthi,2023-02-06T17:56:46Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,mollywood,tamil dance",Roja/Mass Audio,0.805,0.742,0,-6.366,0,0.0396,0.0578,0.000482,0.361,0.717,111.981,4
spotify:track:1qzXfl3hsR424AHIvwyz7f,Aadunga Da,Naadodigal (Original Motion Picture Soundtrack),Sundar C. Babu;Velmurugan;Kabilan,2009-05-13,260799,60,false,sanjnalnmurthi,2024-12-06T18:41:39Z,"tamil dance,kollywood,tamil pop",Sony Music Entertainment India Pvt. Ltd.,0.438,0.811,9,-5.945,0,0.167,0.326,0,0.0727,0.74,76.921,4
spotify:track:1riuaTAbDk8tFOshvhnZcJ,Manamaganin Sathiyam,Kochadaiiyaan (Original Motion Picture Soundtrack),A.R. Rahman;Haricharan;Vairamuthu,2014-03-11,237709,55,false,sanjnalnmurthi,2024-07-09T18:26:40Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,mollywood,tollywood,telugu pop,malayalam pop,tamil dance,kannada pop",Sony Music Entertainment India Pvt. Ltd.,0.664,0.382,9,-12.704,1,0.0278,0.475,0.00000426,0.0825,0.5,119.958,3
spotify:track:1s2moIdYXoF2NYY1L6FOVC,"Appadipodu (From ""Gilli"")",Kalakal Dance Hits,KK;Anuradha Sriram,2013-07-18,291275,43,false,kavya1287,2020-03-02T05:10:15Z,"bollywood,hindi pop,desi,tamil dance,tamil pop,kannada pop,kollywood",Five Star Audio,0.687,0.802,10,-7.078,0,0.157,0.0647,0,0.0522,0.65,168.013,4
spotify:track:1s3GJmmFs9TfcwV8s6z1sk,"Yaaradiyo - From ""Gorilla""",Gorilla (Original Motion Picture Soundtrack),Sam C.S.;Sid Sriram,2019-03-29,228585,49,false,sanjnalnmurthi,2024-12-06T18:40:29Z,"tamil pop,kollywood,malayalam hip hop,malayalam pop,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.692,0.64,4,-6.472,0,0.0585,0.383,0,0.178,0.316,95.979,4
spotify:track:1sAOXrRwlaRIRGyPEvqQee,Bale Bale Bale,Baahubali 2 - The Conclusion,Daler Mehndi;Maragadhamani;Mounima C.H.,2017-04-09,204778,0,false,kavya1287,2020-10-08T19:23:47Z,"bhangra,bollywood,tamil pop,kollywood,tamil dance,tollywood,telugu pop",Lahari Music,0.788,0.835,7,-6.849,0,0.0494,0.56,0.0000419,0.184,0.667,110.016,4
spotify:track:1sbW5E7w8tnqpYk0Frx8QG,Maahi Ve,Highway,A.R. Rahman,2014-01-22,240784,71,false,sanjnalnmurthi,2024-12-06T18:39:35Z,"tamil pop,kollywood,sufi,bollywood,hindi pop",T-Series,0.604,0.72,5,-7.276,1,0.0603,0.571,0.0000118,0.12,0.528,130.995,4
spotify:track:1sqn82dSFn9Zed7S8lTVPr,Kan Pesum Varthaigal,7G Rainbow Colony (Original Motion Picture Soundtrack),Yuvan Shankar Raja;Kunal Ganjawala,2004-10-15,350333,0,false,sanjnalnmurthi,2023-03-06T00:48:05Z,"tamil pop,kollywood,tamil dance,tamil hip hop,kannada pop,marathi pop,bangla pop,bollywood,sandalwood",Ayngaran,0.762,0.732,7,-9.177,1,0.0613,0.0847,0.0287,0.0703,0.881,81.003,4
spotify:track:1t2U786Nyv61D8G7VRIasx,Irava Pagala,Irava Pagala,Diluckshan Jeyaratnam,2023-03-10,78775,36,false,sanjnalnmurthi,2023-08-10T11:03:05Z,"tamil indie,tamil hip hop,tamil pop",Diluckshan Official,0.588,0.279,7,-9.457,0,0.0369,0.815,0,0.303,0.612,97.483,5
spotify:track:1tZ9i5LXX6uPp7fQSMM6a4,En Pazhaya Nanban 2 - Live,Oorvalam 2024 (Live from Chennai),Kaber Vasuki,2025-09-15,137541,6,false,sanjnalnmurthi,2025-10-09T21:59:30Z,"tamil indie,tamil hip hop,indian indie,tamil pop",Green Bus Records,0.458,0.592,4,-10.004,0,0.192,0.85,0.000352,0.333,0.5,103.591,4
spotify:track:1v27Aa8nKiJvTABVzoJRwj,"Kallai Mattum Kandal [From ""Dasavathaaram (Tamil)""]",Mersalaana Intro Songs,Himesh Reshammiya;Hariharan,2015-10-02,328080,0,false,kavya1287,2020-03-02T05:08:46Z,"bollywood,hindi pop,desi,bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop",Sony Music Entertainment,0.583,0.667,1,-7.635,1,0.0383,0.0441,0.000144,0.071,0.18,94.882,4
spotify:track:1vPCYSxR27hfWwD6FQtWIm,Maduraikku pogathadee,Azagiya Tamilmagan (Soundtrack from the Motion Picture),Benny Dayal;Archith;Dharshana,2007-04-11,323293,62,false,kavya1287,2020-09-30T04:46:24Z,"bollywood,desi,hindi pop,tamil dance,tamil pop,kollywood",Star Music,0.545,0.711,7,-9.591,1,0.19,0.421,0.000149,0.0666,0.672,106.412,3
spotify:track:1vzxYeTJ9dTtyJXkNWVJDZ,En Kadhal Solla,Paiya (Original Motion Picture Soundtrack),Yuvan Shankar Raja;Tanvi Shah;Na.Muthukumar,2010-11-22,293893,64,false,sanjnalnmurthi,2024-12-06T18:40:18Z,"tamil pop,kollywood,tamil dance,tamil hip hop",Think Music (India),0.874,0.412,0,-5.746,0,0.0313,0.035,0.00684,0.102,0.56,105.019,4
spotify:track:1wUzgDCLM6V2t4OD4cqeWT,Subramaniapuram - Theme Music,Subramaniapuram (Original Motion Picture Soundtrack),James Vasanthan,2008-10-17,205533,36,false,sanjnalnmurthi,2024-12-06T18:45:31Z,"tamil pop,kollywood",Think Music (India),0.748,0.91,9,-5.989,1,0.0792,0.0786,0.237,0.0777,0.95,150.03,4
spotify:track:1wVdaiyGvlLs39EsJzP8Sv,Nalam Vaazha,Marupadiyum (Original Motion Picture Soundtrack),S. P. Balasubrahmanyam,1993-01-14,297826,0,false,kavya1287,2020-10-19T05:16:49Z,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood",Pyramid,0.664,0.482,11,-9.218,0,0.0294,0.758,0.00203,0.151,0.559,131.963,3
spotify:track:1wirkU3ynsz9fW4xRf7gwl,Katrin Mozhiye - Female Vocals,Mozhi (Original Motion Picture Soundtrack),Sujatha,2007-02-23,352666,27,false,kavya1287,2020-10-19T18:21:11Z,"malayalam pop,mollywood,tamil pop,telugu pop",Saregama,0.557,0.643,8,-9.705,1,0.0347,0.561,0.00853,0.0757,0.311,81,4
spotify:track:1x5uIoIGPWxSBoV5SrDE2M,"Idhu Naal (From ""Achcham Yenbadhu Madamaiyada"")",A.R. Rahman Hits Vol.1,A.R. Rahman;Aditya Rao;Jonita Gandhi,2023-03-02,219000,0,false,sanjnalnmurthi,2023-07-27T10:16:08Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,tamil hip hop,desi,tamil dance",Divo Tv Private Limited,0.557,0.531,7,-9.892,1,0.0386,0.655,0.0000281,0.135,0.631,160.035,4
spotify:track:1xMDMww0PMRiLTKhCmnmsj,Konjum Kili,Kedi Billa Killadi Ranga (Original Motion Picture Soundtrack),Yuvan Shankar Raja;Velmurugan,2013-03-12,260250,48,false,sanjnalnmurthi,2024-12-06T18:40:18Z,"tamil pop,kollywood,tamil dance,tamil hip hop",Sony Music Entertainment India Pvt. Ltd.,0.691,0.732,5,-5.254,0,0.0532,0.197,0.00000732,0.158,0.561,79.961,4
spotify:track:1xMjm5Qar9oGMgoSZxRb6h,Oday Oday,Raja Rani (Original Motion Picture Soundtrack),G. V. Prakash;Vijay Prakash;Shashaa Tirupati;Shalmali Kholgade,2013-08-23,271000,46,false,sanjnalnmurthi,2023-09-01T17:12:34Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,hindi pop,bollywood,desi",Think Music,0.759,0.697,4,-8.218,1,0.094,0.615,0.00154,0.327,0.667,97.031,4
spotify:track:1yAzGEbVdyAO1RG5m1KjWJ,Adiye,Kadal (Original Motion Picture Soundtrack),A.R. Rahman;Sid Sriram;Maria Roe Vincent;Madhan Karky,2012-12-14,301973,48,false,kavya1287,2020-03-02T05:01:51Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,tollywood,telugu pop,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.387,0.519,2,-5.684,1,0.079,0.411,0,0.0843,0.166,45.989,4
spotify:track:1yjyQoDV9KSiVFTQeMCmON,"Pogatha Yennavittu - From ""Vikram Vedha""",I Love Pradeep Kumar,Sam C.S.;Pradeep Kumar;Nega Venugopal,2018-06-12,281428,45,false,sanjnalnmurthi,2018-07-30T13:19:10Z,"tamil pop,kollywood,malayalam hip hop,malayalam pop",Think Music,0.381,0.577,9,-7.02,1,0.0933,0.674,0,0.0903,0.423,167.719,4
spotify:track:1z0p8ODhL1aZFBengxPkZU,"Thaen Thaen Thaen (From ""Kuruvi"")",Kuruvi (Original Motion Picture Soundtrack),Vidyasagar;Udit Narayan;Shreya Ghoshal,2008-05-03,238600,0,false,sanjnalnmurthi,2023-08-10T11:01:42Z,"malayalam pop,mollywood,tamil dance,kollywood,tamil pop,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop",Ayngaran,0.713,0.808,8,-4.568,1,0.0435,0.115,0.000503,0.169,0.733,96.978,4
spotify:track:1z336dxJXReJtxjcMcdtPL,Sikkadha Sittonnu,Sethu (Original Motion Picture Soundtrack),Ilaiyaraaja;Unnikrishnan;Arunmozhi,1999,311680,40,false,sanjnalnmurthi,2024-12-06T18:45:31Z,"tamil pop,kollywood,telugu pop",Think Music (India),0.676,0.616,4,-9.005,0,0.167,0.376,0,0.246,0.695,84.412,4
spotify:track:1zAkNzJZVPrWDCnowb1vpZ,Oh Penne,Vanakkam Chennai (Original Motion Picture Soundtrack),Anirudh Ravichander;Vishal Dadlani;Na.Muthukumar,2013-07-31,276400,67,false,sanjnalnmurthi,2019-01-14T14:23:40Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,desi,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.483,0.65,7,-6.752,0,0.0349,0.573,0.0000297,0.228,0.637,94.988,4
spotify:track:1zC72lN3o0iuvEMfoBTbhn,Kannadi Poovukku,Enakku Vaaitha Adimaigal (Original Motion Picture Soundtrack),Santhosh Dhayanidhi;Kabilan;Haricharan;Jonita Gandhi,2016-12-26,239379,56,false,sanjnalnmurthi,2024-12-06T18:41:49Z,"tamil indie,kollywood,tamil pop,tamil dance,mollywood,tollywood,telugu pop,malayalam pop,kannada pop,bollywood,hindi pop,desi",Divo Tv Private Limited,0.375,0.598,6,-7.135,1,0.0464,0.246,0.00000188,0.17,0.362,140.813,4
spotify:track:1zjgbllvscS4Y3NJYtMyWs,Kanthaswamy Theme,Kanthaswamy (Original Motion Picture Soundtrack),Devi Sri Prasad,2009-05-13,184026,32,false,kavya1287,2020-12-04T04:36:48Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood",Sony Music Entertainment India Pvt. Ltd.,0.85,0.79,10,-4.647,0,0.0655,0.0964,0.0133,0.0683,0.634,107.97,4
spotify:track:1zzejMGRYKP5XOa3FmzXfa,"Katchi Sera - From ""Think Indie""","Katchi Sera (From ""Think Indie"")",Sai Abhyankkar,2024-01-22,181818,73,false,sanjnalnmurthi,2024-12-06T18:41:49Z,"tamil indie,kollywood,tamil pop",Think Music,0.765,0.642,7,-8.48,0,0.115,0.243,0.00104,0.339,0.822,148.465,3
spotify:track:20ByUIwcqVJrelRQrnmOpT,Onnum Puriyala,Kumki (Original Motion Picture Soundtrack),D. Imman;Yugabharathi,2012-07-26,259680,62,false,sanjnalnmurthi,2024-12-06T18:41:39Z,"tamil pop,tamil dance,kollywood,tamil hip hop",Sony Music Entertainment India Pvt. Ltd.,0.552,0.609,2,-7.07,0,0.0331,0.79,0,0.0681,0.447,139.911,3
