Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:68kb4S1XJcLO9jn6sDwSU1,"Kannukkul Kannai","Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack)","A.R. Rahman;Naresh Iyer",2010-01-11,232840,52,false,kavya1287,2020-03-02T05:02:52Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.793,0.862,7,-4.84,1,0.0447,0.247,0.0151,0.0832,0.962,130.024,4
spotify:track:5Hm5pCqGjoqOtkpWj05xpH,"Love Endraven","Vaaloo (Original Motion Picture Soundtracks)","Silambarasan TR",2014-04-14,285050,0,false,kavya1287,2020-03-02T05:03:05Z,"tamil dance,tamil pop,kollywood,tamil hip hop","Nic Arts",0.672,0.843,1,-6.382,1,0.29,0.598,0.0011,0.2,0.791,149.683,4
spotify:track:37knnNOWKZ0glenqbjGj5f,"Aila Aila","I (Original Motion Picture Soundtrack)","A.R. Rahman;Aditya Rao;Natalie Ram;Madhan Karky",2014-09-18,334000,41,false,kavya1287,2020-03-02T05:03:55Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,tamil hip hop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.747,0.872,7,-5.412,0,0.0656,0.379,0.000114,0.303,0.478,103.996,4
spotify:track:7lnRiEP7BHXuILXNY9MH8f,"Otha Sollaala","Aadukalam (Original Motion Picture Soundtrack)","G. V. Prakash;Velmurugan;Ekadasi",2010-11-08,238986,68,false,kavya1287,2020-03-02T05:04:06Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.708,0.925,4,-5.676,0,0.185,0.683,0.000427,0.0748,0.958,79.932,4
spotify:track:6RzRiSJL3QVZlyjA7NJPXC,"Come On Girls (From ""3 [Tamil]"") - The Celebration of Love","Playback: Justu Kuthu - Best Tamil Folk Songs","Anirudh Ravichander;Nadisha Thomas;MALIII",2015-02-12,174826,29,false,kavya1287,2020-03-02T05:04:17Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.667,0.862,9,-3.557,1,0.277,0.252,0.00259,0.0351,0.768,180.061,4
spotify:track:6pVhdukDHVkEsxhJmkADHs,"Kannazhaga (From ""3 [Tamil]"") - The Kiss of Love","Playback: Madras Melodies - Soulful Tamil Melodies","Anirudh Ravichander;Dhanush;Shruti Haasan",2015-02-12,205946,34,false,kavya1287,2020-03-02T05:04:21Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.574,0.496,8,-7.153,0,0.0277,0.431,0,0.399,0.61,109.935,4
spotify:track:4XXqiA4xszJxSdyDScpzZh,"Ayyayo (From ""Aadukalam"")","Playback: Madras Melodies - Soulful Tamil Melodies","G. V. Prakash;S. P. Balasubrahmanyam;S.P. Charan;Prashanthini;Snehan",2015-02-12,324373,18,false,kavya1287,2020-03-02T05:04:29Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,kannada pop,devotional,sandalwood","Sony Music Entertainment India Pvt. Ltd.",0.598,0.705,7,-5.525,0,0.0362,0.497,0.000128,0.0878,0.731,75.023,4
spotify:track:01hxswuVCO7kzVJKt001Vg,"Idhu Varai (From ""Goa"")","Playback: Madras Melodies - Soulful Tamil Melodies","Yuvan Shankar Raja;Ajesh;Andrea Jeremiah;Gangai Amaran",2015-02-12,284480,16,false,kavya1287,2020-03-02T05:04:37Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.67,0.517,5,-6.963,0,0.039,0.481,0.0000249,0.217,0.615,77.514,4
spotify:track:0TCWa3rG56suAbLxAJUeRH,"Adadada Arrambame (From ""Arrambam"")","Playback: Justu Kuthu - Best Tamil Folk Songs","Yuvan Shankar Raja;Shankar Mahadevan",2015-02-12,227000,9,false,kavya1287,2020-03-02T05:05:35Z,"tamil pop,kollywood,tamil dance,tamil hip hop,marathi pop,bollywood,devotional,bhajan,desi,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.648,0.749,5,-7.734,0,0.191,0.0175,0.0000143,0.0413,0.682,150.027,4
spotify:track:6o8RgSvVqgLX9xstyEAnim,"Amma Amma (The Loss of Raghuvaran)","Velai Illa Pattadhaari","Anirudh Ravichander;S. Janaki;Dhanush",2014-02-14,304596,0,false,kavya1287,2020-03-02T05:05:55Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,kannada pop,sandalwood","Wunderbar Studios - Divo",0.527,0.603,7,-3.925,0,0.0405,0.378,0,0.188,0.36,155.004,3
spotify:track:3Bg94E2bWz2yBp8MjLx9B8,"Ammadi Un Azhagu","Vellakkara Durai (Original Motion Picture Soundtrack)","D. Imman;Sathyaprakash;Yugabharathi",2014-12-10,268573,57,false,kavya1287,2020-03-02T05:06:05Z,"tamil pop,tamil dance,kollywood,tamil indie,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.63,0.679,7,-7.133,0,0.032,0.593,0.00000193,0.0981,0.415,140.035,4
spotify:track:3vli2UCALTW8ujkqWpiyk8,"Aambalaikum Pombalaikum","Kazhugoo (Original Motion Picture Soundtrack)","Yuvan Shankar Raja;Krishnaraj;Velmurugan;Sathyan",2011-11-23,301173,55,false,kavya1287,2020-03-02T05:06:17Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.856,0.682,1,-8.146,1,0.157,0.432,0.00379,0.224,0.767,127.982,4
spotify:track:5PNZX8yqzqqAMPpl3UAoaP,"Moongil Thottam","Kadal (Original Motion Picture Soundtrack)","A.R. Rahman;Abhay Jodhpurkar;Harini;Vairamuthu",2012-12-14,275093,62,false,kavya1287,2020-03-02T05:07:14Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,marathi pop,telugu pop,tollywood,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.501,0.371,7,-11.093,1,0.0291,0.891,0.000114,0.101,0.286,129.871,3
spotify:track:2iXj3eyl9C6ZqCrVC5SJcR,"Elay Keechan","Kadal (Original Motion Picture Soundtrack)","A.R. Rahman;Madhan Karky",2012-12-14,371440,38,false,kavya1287,2020-03-02T05:07:20Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.733,0.6,7,-8.229,1,0.0279,0.816,0.0000894,0.106,0.86,94.003,4
spotify:track:7FEWG1bL31YAcnxJQvxJJO,"Nenjukkule","Kadal (Original Motion Picture Soundtrack)","A.R. Rahman;Shakthisree Gopalan;Vairamuthu",2012-12-14,290000,65,false,kavya1287,2020-03-02T05:07:28Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.473,0.4,7,-8.224,1,0.0311,0.699,0.0000127,0.132,0.259,154.04,3
spotify:track:0TRV8DGlkEfVbTSm5byqsN,"Yennachu Yedhachu","Trisha Illana Nayanthara (Original Motion Picture Soundtrack)","G. V. Prakash;Saindhavi;Kalyani Nair;Kabilan",2015-06-04,318996,58,false,kavya1287,2020-03-02T05:08:21Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,devotional,bhajan","Sony Music Entertainment India Pvt. Ltd.",0.615,0.639,5,-6.242,0,0.213,0.401,0.000597,0.129,0.548,179.858,4
spotify:track:1v27Aa8nKiJvTABVzoJRwj,"Kallai Mattum Kandal [From ""Dasavathaaram (Tamil)""]","Mersalaana Intro Songs","Himesh Reshammiya;Hariharan",2015-10-02,328080,0,false,kavya1287,2020-03-02T05:08:46Z,"bollywood,hindi pop,desi,bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop","Sony Music Entertainment",0.583,0.667,1,-7.635,1,0.0383,0.0441,0.000144,0.071,0.18,94.882,4
spotify:track:0Jd4bO2Yw65QXmpgiHpCgq,"Naakka Mukka (From ""Kadhalil Vizhundhen"")","Naakka Mukka - Best Beat Songs","Vijay Antony",2013-05-20,303181,24,false,kavya1287,2020-03-02T05:09:46Z,"tamil dance,kollywood,tamil pop","Times Music",0.66,0.99,6,-1.028,0,0.0852,0.507,0.637,0.0691,0.758,95.018,4
spotify:track:0XEszhVD03RPvzEg4HhjpF,"Aadungada Enna Suthi (From ""Pokkiri"")","Kalakal Dance Hits","Naveen",2013-07-18,266106,33,false,kavya1287,2020-03-02T05:10:08Z,"tamil dance,telugu pop,tollywood,tamil pop","Five Star Audio",0.692,0.983,4,-5.324,0,0.246,0.521,0.0000141,0.132,0.558,171.993,4
spotify:track:1s2moIdYXoF2NYY1L6FOVC,"Appadipodu (From ""Gilli"")","Kalakal Dance Hits","KK;Anuradha Sriram",2013-07-18,291275,43,false,kavya1287,2020-03-02T05:10:15Z,"bollywood,hindi pop,desi,tamil dance,tamil pop,kannada pop,kollywood","Five Star Audio",0.687,0.802,10,-7.078,0,0.157,0.0647,0,0.0522,0.65,168.013,4
spotify:track:6Xo9seDm8yCIjQ2uf8qKAD,"Soi Soi (From ""Kumki"")","Kalaasala Hits, Vol. 1","D. Imman;Magizhini Manimaaran",2012-11-16,222173,0,false,kavya1287,2020-03-02T05:10:22Z,"tamil pop,tamil dance,kollywood","Sony Music Entertainment",0.574,0.834,5,-5.407,0,0.0828,0.369,0.0401,0.146,0.726,123.75,3
spotify:track:79zzqfjCJAJexlXnpupPnl,"Mazhai Thooralam","Sethupathi (Original Motion Picture Soundtrack)","Nivas K Prasanna",2016-01-20,340058,29,false,kavya1287,2020-03-02T05:11:08Z,"tamil pop,kollywood","Think Music",0.213,0.499,0,-6.146,1,0.0372,0.235,0,0.181,0.14,80.889,4
spotify:track:56RMn7anq55X9eP65vd2Gp,"Hawa Hawa","Sethupathi (Original Motion Picture Soundtrack)","Nivas K Prasanna;Karthik;Saindhavi",2016-01-20,252876,47,false,kavya1287,2020-03-02T05:11:13Z,"tamil pop,kollywood,telugu pop,tollywood,kannada pop,malayalam pop,mollywood,tamil dance,devotional,bhajan","Think Music",0.791,0.535,7,-5.931,1,0.0752,0.0942,0,0.0926,0.871,98.996,4
spotify:track:5jXrULyYKHjkAMk4TXZFoG,"Kaadhal Endral","Goa (Original Motion Picture Soundtrack)","Yuvan Shankar Raja;Gangai Amaran",2010-01-01,87133,59,false,kavya1287,2020-03-02T05:11:39Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.638,0.324,0,-7.787,0,0.0321,0.923,0.0000335,0.151,0.446,129.932,4
spotify:track:5h6PFoXOS22aDj24GUAefc,"Enadhuyirae","Thozha (Original Motion Picture Soundtrack)","Vijay Prakash",2016-02-26,125736,0,false,kavya1287,2020-03-02T05:12:18Z,"kannada pop,sandalwood,tollywood,telugu pop,tamil pop,kollywood","2016 Junglee Music",0.493,0.232,0,-10.339,1,0.0296,0.91,0.00000645,0.075,0.202,82.946,4
spotify:track:6G8XkhDuYSF6JzlLSxaLhU,"Eena Meena Teeka","Theri (Original Motion Picture Soundtrack)","G. V. Prakash;Uthara Unnikrishnan",2016-03-21,247082,0,false,kavya1287,2020-03-02T05:12:28Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,devotional,bhajan","Think Music",0.824,0.789,11,-6.263,0,0.0447,0.343,0.000593,0.386,0.952,109.96,4
spotify:track:5jkH9Pgv28mW9ve6uGtohT,"En Jeevan","Theri (Original Motion Picture Soundtrack)","G. V. Prakash;Hariharan;Saindhavi;Vaikom Vijayalakshmi",2016-03-21,320234,62,false,kavya1287,2020-03-02T05:12:35Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,bhajan,ghazal,devotional,telugu pop,mollywood,malayalam pop","Think Music",0.393,0.29,7,-9.136,0,0.0385,0.552,0.00000384,0.54,0.296,179.779,3
spotify:track:3JHqj3WfflTssLpj1Ymsw2,"Poi Vazhva","Manithan (Original Motion Picture Soundtrack)","Santhosh Narayanan;Vijaynarain;Vivek",2016-04-08,239177,58,false,kavya1287,2020-03-02T05:13:06Z,"tamil pop,kollywood,tamil hip hop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.694,0.425,8,-10.189,0,0.0349,0.63,0.00000305,0.182,0.348,118.869,3
spotify:track:4wV40fnvAJY1GjMDKTcaLY,"Kalakapovathu Yaaru","Vasool Raja MBBS (Original Motion Picture Soundtrack)","Kamal Haasan;Sathyan",2004-07-21,285960,0,false,kavya1287,2020-06-24T15:56:14Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Eros Ayangaran",0.792,0.569,7,-11.678,1,0.0319,0.0794,0.00011,0.159,0.905,126.065,4
spotify:track:0WLc4J0zbp6EMPfDa6cZW0,"Paathukkulle","Vasool Raja MBBS (Original Motion Picture Soundtrack)","KK;Shreya Ghoshal",2004-07-21,330440,0,false,kavya1287,2020-06-24T15:56:17Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","Eros Ayangaran",0.753,0.613,1,-9.765,1,0.0682,0.116,0.0000443,0.0817,0.719,113.97,4
spotify:track:1qGqzZLVFUPoY6CKLArffg,"Alwarpetyai Aaluda","Vasool Raja MBBS (Original Motion Picture Soundtrack)","Kamal Haasan",2004-07-21,323813,0,false,kavya1287,2020-06-24T15:56:19Z,"tamil pop,kollywood,tamil dance","Eros Ayangaran",0.509,0.498,2,-11.009,1,0.214,0.342,0,0.317,0.648,80.998,3
spotify:track:5SChnnF3gNkScX4RsLPrdz,"Kaadu Thirande","Vasool Raja MBBS (Original Motion Picture Soundtrack)","Hariharan;Sadhana Sargam",2004-07-21,335293,0,false,kavya1287,2020-06-24T15:56:24Z,"bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop,bollywood","Eros Ayangaran",0.472,0.356,2,-13.134,1,0.035,0.353,0.0000321,0.188,0.426,173.977,3
spotify:track:4YOR2EB9594MKpQwmvmt5E,"Ennoda Kadhal","Panchathanthiram (Original Motion Picture Soundtrack)","Mano;Harini;Vairamuthu",2002-12-01,288973,15,false,kavya1287,2020-06-24T15:57:14Z,"tamil pop,kannada pop,telugu pop,tamil dance,kollywood,tollywood","Saregama",0.818,0.446,0,-13.77,1,0.0542,0.0527,0.00755,0.127,0.327,112.984,4
spotify:track:1n0tM9kdqce6I1enI67aQ9,"Manmatha Leelai","Panchathanthiram (Original Motion Picture Soundtrack)","Devan Ekambaram;Mathangi;Timmy;Vairamuthu",2002-12-01,327266,10,false,kavya1287,2020-06-24T15:57:23Z,"tamil pop,tollywood,telugu pop,kollywood,tamil dance","Saregama",0.657,0.842,1,-12.513,1,0.0501,0.0512,0.00519,0.23,0.643,98.987,4
spotify:track:4Yy2VhegGoOHKNY1uDyZMM,"Loosu Pennae","Vallavan (Original Motion Picture Soundtrack)","Silambarasan TR;Blaaze",2006-06-01,407447,0,false,kavya1287,2020-06-28T22:29:17Z,"tamil dance,tamil pop,kollywood,tamil hip hop,telugu pop,tollywood","Eros Ayangaran",0.669,0.53,5,-6.827,0,0.126,0.499,0.000484,0.099,0.522,192.383,4
spotify:track:6Z8oU8xMOie24Cflh2Sw6p,"Venmegam","Yaaradi Nee Mohini (Original Motion Picture Soundtrack)","Yuvan Shankar Raja;Hariharan;Na.Muthukumar",2008-10-17,274853,70,false,kavya1287,2020-07-07T07:04:31Z,"tamil pop,kollywood,tamil dance,tamil hip hop,bhajan,ghazal,devotional,telugu pop","Think Music (India)",0.803,0.426,3,-11.54,1,0.0742,0.418,0.0000223,0.11,0.556,114.945,4
spotify:track:1qfanYrmrh7xDSvt15acZ3,"Oru Maalai","Ghajini (Original Motion Picture Soundtrack)","Karthik",2005,354240,64,false,kavya1287,2020-07-07T07:05:04Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,mollywood,tamil dance","Roja/Mass Audio",0.805,0.742,0,-6.366,0,0.0396,0.0578,0.000482,0.361,0.717,111.981,4
spotify:track:1hLIKcQCD7i1AwLfnGrwWX,"June Ponal","Unnale Unnale (Original Motion Picture Soundtrack)","Krishh;Arun;Pa. Vijay",2006-12-31,361533,50,false,kavya1287,2020-07-19T05:06:36Z,"tamil pop,kollywood,telugu pop,tamil dance","Saregama",0.74,0.489,11,-9.429,0,0.0476,0.0383,0,0.162,0.658,113.029,4
spotify:track:10TH7LO10wdqyxgKIK1Om6,"Girlfriend","Boys","A.R. Rahman;Karthik;Tippu",2003-06-28,304000,0,false,kavya1287,2020-08-28T21:03:20Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,telugu pop,tollywood,kannada pop,malayalam pop,mollywood,tamil dance,sandalwood","Eros Ayangaran",0.788,0.783,2,-5.445,0,0.0576,0.161,0.000202,0.174,0.815,107.962,4
spotify:track:0Fwzhevgn9qIAYJjkhyuSk,"Kalayil Dinavum (From ""New"")","S J Surya Special Hits","Unnikrishnan;Sadhana Sargam",2014-09-09,263493,18,false,kavya1287,2020-08-28T21:03:41Z,"tamil pop,kollywood,telugu pop,bollywood","New Music",0.595,0.417,4,-10.152,0,0.0347,0.682,0,0.0923,0.549,89.874,4
spotify:track:0tbL51FQ8T4WcU9HOOF1Fr,"Enakke Enakkaa (From ""Jeans"")","Valentine's Day Special 2015","S.P. Pallavi",2015-02-06,429115,42,false,kavya1287,2020-08-28T21:04:12Z,"telugu pop","New Music",0.678,0.793,2,-7.865,1,0.103,0.0653,0.0000015,0.078,0.673,87.984,4
spotify:track:7kQCZguyf7wYdNfa1UewYg,"Ennai Konjum (From ""Kaakha Kaakha"")","Valentine's Day Special 2015","Tippu;Salinisingh;Timmy",2015-02-06,356040,8,false,kavya1287,2020-08-28T21:05:17Z,"tamil dance,kannada pop,tamil pop,kollywood,telugu pop,tollywood,sandalwood","New Music",0.843,0.726,9,-5.966,0,0.0345,0.128,0.0000171,0.177,0.837,113.997,4
spotify:track:0R0wlzvRpDObZLe3a6lslA,"Enadhuyire (From ""Bheema"")","Chellam I Love U","Nikkil Mathew;Chinmayi;Sadhana Sargam",2013-07-23,284373,1,false,kavya1287,2020-08-28T21:07:57Z,"tamil pop,tollywood,marathi pop,telugu pop,kollywood,bollywood","Five Star Audio",0.661,0.641,10,-7.039,0,0.0331,0.274,0.0000161,0.0673,0.538,119.996,4
spotify:track:4C70b6fVd3SyzAymxeeoaA,"Mudhal Mudhalai","Lesa Lesa","Benny Dayal;Yugendran;Srimathumitha;Tippu",2020-07-13,328970,0,false,kavya1287,2020-09-05T15:38:46Z,"bollywood,desi,hindi pop,tamil pop,tamil dance,kollywood,kannada pop,telugu pop,tollywood,sandalwood","Think Tapes",0.806,0.685,5,-9.096,0,0.0394,0.0545,0.0000337,0.0961,0.745,123.988,4
spotify:track:1PuTR4IoxoU4xKgtwqCKV1,"Nila Kaaigiradhu(Female Version)","Indira","Harini",2014-08-01,205374,0,false,kavya1287,2020-09-05T15:45:17Z,"tamil pop,kollywood,telugu pop,tollywood","Lahari Music",0.4,0.304,1,-15.257,1,0.0315,0.395,0.0000239,0.259,0.0746,184.084,4
spotify:track:0fGclndst25Qqy8j4u5De5,"Chellamma (From ""Doctor"")","Chellamma (From ""Doctor"")","Anirudh Ravichander;Jonita Gandhi;Sivakarthikeyan",2020-07-16,236500,57,false,kavya1287,2020-09-05T15:51:27Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,hindi pop,desi","Sony Music Entertainment India Pvt. Ltd.",0.498,0.679,4,-7.252,0,0.214,0.256,0.000325,0.0589,0.743,99.702,3
spotify:track:2oNRoniEFnPdaCfkOQ9m0C,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")","Rakita Rakita Rakita (From ""Jagame Thandhiram"")","Santhosh Narayanan;Dhanush;Dhee;Vivek",2020-07-28,247455,54,false,kavya1287,2020-09-05T15:52:30Z,"tamil pop,kollywood,tamil hip hop,tamil dance,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.79,0.74,10,-7.505,0,0.168,0.581,0.000165,0.523,0.948,133.526,4
spotify:track:26WfomVOHXZ5CZaQAaZJm5,"Mun Paniya (From ""Nandhaa"")","S.P.B and Shankar Mahadevan Hits","S. P. Balasubrahmanyam;Malgudi Subha",2013-06-08,340244,56,false,kavya1287,2020-09-05T15:56:58Z,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood","Five Star Audio",0.668,0.281,5,-16.017,0,0.0517,0.378,0,0.11,0.487,119.95,4
spotify:track:0L4WkSYDVsrNHywtNu42n5,"Vennilave","Thuppakki (Original Motion Picture Soundtrack)","Hariharan;Bombay Jayashri",2012-10-10,292963,0,false,kavya1287,2020-09-05T16:11:53Z,"bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop","Gemini Audio",0.878,0.545,0,-5.621,1,0.0296,0.135,0.0000103,0.0669,0.699,104.001,4
spotify:track:6wdyJnmcSeBXUyR6H5gGKd,"Suttum Vizhi","Ghajini (Original Motion Picture Soundtrack)","Sriram Parthasarathy;Bombay Jayashri",2005,318600,64,false,kavya1287,2020-09-14T20:42:13Z,"tamil pop,kollywood","Roja/Mass Audio",0.789,0.592,7,-7.063,0,0.0501,0.0808,0.00079,0.084,0.946,96.969,4
spotify:track:6ivGpEUNJq7eLNAp7y1hvd,"Kurumba - Father's Love","Tik Tik Tik (Original Motion Picture Soundtrack)","D. Imman;Sid Sriram;Madhan Karky",2018-01-04,267264,49,false,kavya1287,2020-09-14T21:24:29Z,"tamil pop,tamil dance,kollywood,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.424,0.703,2,-5.131,0,0.0492,0.361,0,0.0838,0.466,90.177,4
spotify:track:4uSy3HJM1MaBk6IeehkSgD,"Adada Mazhaida","Paiya (Original Motion Picture Soundtrack)","Yuvan Shankar Raja;Rahul Nambiar;Saindhavi;Na.Muthukumar",2010-11-22,267120,63,false,kavya1287,2020-09-18T23:44:22Z,"tamil pop,kollywood,tamil dance,tamil hip hop,telugu pop,tollywood,devotional,bhajan","Think Music (India)",0.891,0.691,6,-9.417,0,0.0588,0.29,0.00564,0.0596,0.666,120.004,4
spotify:track:4Va9qUpMta6PavfMwYI8MI,"Unnaale Unnaale","Unnale Unnale (Original Motion Picture Soundtrack)","Karthik;Krishh;Harini;Pa. Vijay",2006-12-31,283373,47,false,kavya1287,2020-09-21T05:31:48Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,mollywood,tamil dance","Saregama",0.783,0.629,10,-9.753,0,0.0422,0.362,0.0000025,0.0941,0.837,101.058,4
spotify:track:6LtQGnMSsQ859t930Anbyk,"Senthoora","Bogan (Original Motion Picture Soundtrack)","D. Imman;Luksimi Sivaneswaralingam",2016-12-03,264255,54,false,kavya1287,2020-09-24T00:05:08Z,"tamil pop,tamil dance,kollywood","Sony Music Entertainment India Pvt. Ltd.",0.427,0.646,4,-1.708,0,0.03,0.163,0,0.301,0.543,159.998,3
spotify:track:3PzkxdshpgSkWrEeVqTsDe,"Asku Laska","Nanban (Original Motion Picture Soundtrack)","Vijay Prakash;Chinmayi;SUVI",2011-12-23,380995,0,false,kavya1287,2020-09-24T00:15:04Z,"kannada pop,sandalwood,tollywood,telugu pop,tamil pop,kollywood,marathi pop,bollywood,tamil dance,tamil hip hop","Gemini Audio",0.803,0.795,4,-7.429,0,0.0337,0.143,0.000038,0.0706,0.749,99.008,4
spotify:track:6LgkoexFvjZ5V9qG8mYV3l,"Pachai Nirame","Alaipayuthey (Original Motion Picture Soundtrack)","Hariharan;Clinton",2000-12-31,358626,49,false,kavya1287,2020-09-24T00:26:32Z,"bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop,tollywood","Saregama",0.64,0.399,1,-16.303,0,0.0391,0.427,0.00247,0.381,0.579,87.972,4
spotify:track:7mMkw0JFKnyMS6oGRT6b3O,"Mannipaaya","Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack)","A.R. Rahman;Shreya Ghoshal;Thamarai",2010-01-11,416320,58,false,kavya1287,2020-09-24T00:46:26Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","Sony Music Entertainment India Pvt. Ltd.",0.389,0.485,3,-8.961,1,0.0348,0.7,0.0000328,0.122,0.249,175.991,4
spotify:track:5aKk6RzLzr8tRAivOgZb1W,"Kaattrae En Vaasal (Wind) - Revival","Rhythm (Original Motion Picture Soundtrack)","Unnikrishnan;Kavita Krishnamurthy",2000,378640,0,false,kavya1287,2020-09-28T07:05:17Z,"tamil pop,kollywood,telugu pop,bollywood,gujarati garba,hindi pop","Saregama",0.676,0.415,10,-13.113,0,0.0353,0.263,0.000636,0.18,0.451,85.983,4
spotify:track:21YtYSZb1r3jVCF3Togy3f,"Taniye Tanantaniye (Earth)","Rhythm (Original Motion Picture Soundtrack)","Shankar Mahadevan",2000,324573,0,false,kavya1287,2020-09-28T07:06:30Z,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance,hindi pop","Saregama",0.717,0.449,2,-12.357,1,0.0802,0.256,0.000044,0.0583,0.833,169.879,4
spotify:track:3kjpq6QXeJTgPbC1ed8wql,"Enna Solla Pogirai","Kandukondain Kandukondain (Original Motion Picture Soundtrack)","Shankar Mahadevan",1960-04-08,360880,0,false,kavya1287,2020-09-28T07:07:40Z,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance,hindi pop","Saregama",0.766,0.438,4,-13.101,0,0.164,0.0303,0.00000979,0.0862,0.331,82.012,4
spotify:track:3vxy9D4qd7TO4j6Gi2zmXo,"Vaseegara","Minnale (Original Motion Picture Soundtrack)","Bombay Jayashri",1962-01-02,299146,0,false,kavya1287,2020-09-28T07:07:56Z,"tamil pop,kollywood","Saregama",0.694,0.293,11,-16.278,0,0.0431,0.595,0.0154,0.132,0.637,143.804,4
spotify:track:4E7e4R0NjjQSQMaq58zupu,"Thoda Thoda (From ""Indira"")","Birthday Special A.R. Rahman Tamil Hits","S. P. Balasubrahmanyam;K. S. Chithra",2018-01-06,308009,0,false,kavya1287,2020-09-28T07:23:10Z,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood,malayalam pop,mollywood","Lahari Music",0.513,0.376,4,-16.639,1,0.119,0.132,0.000669,0.091,0.507,176.144,4
spotify:track:0Ncf2URVDysradPg8FSKTv,"Satham Illatha","Amarkalam (Original Background Score)","Bharadwaj;S. P. Balasubrahmanyam;Sujatha",1999-08-01,259026,0,false,kavya1287,2020-09-28T07:27:42Z,"tamil pop,tamil dance,kollywood,telugu pop,kannada pop,devotional,tollywood,sandalwood,malayalam pop,mollywood","VMS Music Records And Publishing Sdn Bhd",0.852,0.824,9,-4.603,1,0.201,0.659,0,0.201,0.69,112.38,4
spotify:track:1NyK6HEYrFuA6nNwEaCOai,"En Kadhale","Duet","S. P. Balasubrahmanyam;Noel James",1994-05-20,360359,49,false,kavya1287,2020-09-28T07:27:55Z,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood","Music Master",0.416,0.329,4,-12.38,1,0.0346,0.808,0,0.0608,0.0976,120.026,4
spotify:track:53BDFOlAHccjfoxe06JKpc,"Iayyayo","Paruthiveeran","Manikka Vinayagam;Krishnaraj;Yuvan Shankar Raja;Shreya Ghoshal",2006-05-10,275017,56,false,kavya1287,2020-09-29T02:54:59Z,"tamil dance,tamil pop,kollywood,tamil hip hop,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","Star Music",0.759,0.457,5,-6.339,1,0.0335,0.549,0,0.0848,0.57,89.998,4
